GameType,PlayerA,PlayerB,Group,StartTimeUtc,DurationMs,MatchOutcome,SubActsJson
﻿ColonelBlotto,Orbit_Yossi_winnerbot_0,Orbit_Yossi_winnerbot_27,Group A,2026-02-21T19:23:54.2738966Z,139,3,"[""=== Colonel Blotto Match: Orbit_Yossi_winnerbot_0 vs Orbit_Yossi_winnerbot_27 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_Yossi_winnerbot_0 allocation: [31, 26, 21, 16, 6]"",""Orbit_Yossi_winnerbot_27 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Draw (31 vs 31)"",""Battlefield 2: Draw (26 vs 26)"",""Battlefield 3: Draw (21 vs 21)"",""Battlefield 4: Draw (16 vs 16)"",""Battlefield 5: Draw (6 vs 6)"","""",""=== Final Result ==="",""Winner: Draw"",""Battlefields Won: Orbit_Yossi_winnerbot_0 0 - 0 Orbit_Yossi_winnerbot_27"",""Duration: 00:00:00.1394773""]"
﻿ColonelBlotto,Orbit_Yossi_winnerbot_0,Orbit_Yossi_winnerbot_6,Group A,2026-02-21T19:23:54.2739572Z,135,3,"[""=== Colonel Blotto Match: Orbit_Yossi_winnerbot_0 vs Orbit_Yossi_winnerbot_6 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_Yossi_winnerbot_0 allocation: [31, 26, 21, 16, 6]"",""Orbit_Yossi_winnerbot_6 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Draw (31 vs 31)"",""Battlefield 2: Draw (26 vs 26)"",""Battlefield 3: Draw (21 vs 21)"",""Battlefield 4: Draw (16 vs 16)"",""Battlefield 5: Draw (6 vs 6)"","""",""=== Final Result ==="",""Winner: Draw"",""Battlefields Won: Orbit_Yossi_winnerbot_0 0 - 0 Orbit_Yossi_winnerbot_6"",""Duration: 00:00:00.1350147""]"
﻿ColonelBlotto,Orbit_Yossi_winnerbot,Orbit_Yossi_winnerbot_27,Group A,2026-02-21T19:23:54.2735907Z,135,3,"[""=== Colonel Blotto Match: Orbit_Yossi_winnerbot vs Orbit_Yossi_winnerbot_27 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_Yossi_winnerbot allocation: [26, 26, 26, 11, 11]"",""Orbit_Yossi_winnerbot_27 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Orbit_Yossi_winnerbot_27 wins (31 vs 26)"",""Battlefield 2: Draw (26 vs 26)"",""Battlefield 3: Orbit_Yossi_winnerbot wins (26 vs 21)"",""Battlefield 4: Orbit_Yossi_winnerbot_27 wins (16 vs 11)"",""Battlefield 5: Orbit_Yossi_winnerbot wins (11 vs 6)"","""",""=== Final Result ==="",""Winner: Draw"",""Battlefields Won: Orbit_Yossi_winnerbot 2 - 2 Orbit_Yossi_winnerbot_27"",""Duration: 00:00:00.1353786""]"
﻿ColonelBlotto,Orbit_Yossi_winnerbot,Orbit_Yossi_winnerbot_6,Group A,2026-02-21T19:23:54.2736052Z,135,3,"[""=== Colonel Blotto Match: Orbit_Yossi_winnerbot vs Orbit_Yossi_winnerbot_6 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_Yossi_winnerbot allocation: [26, 26, 26, 11, 11]"",""Orbit_Yossi_winnerbot_6 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Orbit_Yossi_winnerbot_6 wins (31 vs 26)"",""Battlefield 2: Draw (26 vs 26)"",""Battlefield 3: Orbit_Yossi_winnerbot wins (26 vs 21)"",""Battlefield 4: Orbit_Yossi_winnerbot_6 wins (16 vs 11)"",""Battlefield 5: Orbit_Yossi_winnerbot wins (11 vs 6)"","""",""=== Final Result ==="",""Winner: Draw"",""Battlefields Won: Orbit_Yossi_winnerbot 2 - 2 Orbit_Yossi_winnerbot_6"",""Duration: 00:00:00.1355985""]"
﻿ColonelBlotto,Orbit_Yossi_winnerbot_27,Orbit_Yossi_winnerbot_6,Group A,2026-02-21T19:23:54.2736114Z,135,3,"[""=== Colonel Blotto Match: Orbit_Yossi_winnerbot_27 vs Orbit_Yossi_winnerbot_6 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_Yossi_winnerbot_27 allocation: [31, 26, 21, 16, 6]"",""Orbit_Yossi_winnerbot_6 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Draw (31 vs 31)"",""Battlefield 2: Draw (26 vs 26)"",""Battlefield 3: Draw (21 vs 21)"",""Battlefield 4: Draw (16 vs 16)"",""Battlefield 5: Draw (6 vs 6)"","""",""=== Final Result ==="",""Winner: Draw"",""Battlefields Won: Orbit_Yossi_winnerbot_27 0 - 0 Orbit_Yossi_winnerbot_6"",""Duration: 00:00:00.1354892""]"
﻿ColonelBlotto,PatternHunter,Orbit_GoldPhantomBeta_25,Group B,2026-02-21T19:23:54.2736222Z,144,1,"[""=== Colonel Blotto Match: PatternHunter vs Orbit_GoldPhantomBeta_25 ==="",""Battlefields: 5, Total Troops: 100"","""",""PatternHunter allocation: [5, 25, 25, 30, 15]"",""Orbit_GoldPhantomBeta_25 allocation: [30, 25, 20, 15, 10]"","""",""Battlefield 1: Orbit_GoldPhantomBeta_25 wins (30 vs 5)"",""Battlefield 2: Draw (25 vs 25)"",""Battlefield 3: PatternHunter wins (25 vs 20)"",""Battlefield 4: PatternHunter wins (30 vs 15)"",""Battlefield 5: PatternHunter wins (15 vs 10)"","""",""=== Final Result ==="",""Winner: PatternHunter"",""Battlefields Won: PatternHunter 3 - 1 Orbit_GoldPhantomBeta_25"",""Duration: 00:00:00.1440002""]"
﻿ColonelBlotto,PatternHunter,Orbit_GammaTempestAI_3,Group B,2026-02-21T19:23:54.2736317Z,144,2,"[""=== Colonel Blotto Match: PatternHunter vs Orbit_GammaTempestAI_3 ==="",""Battlefields: 5, Total Troops: 100"","""",""PatternHunter allocation: [25, 15, 30, 5, 25]"",""Orbit_GammaTempestAI_3 allocation: [30, 25, 20, 15, 10]"","""",""Battlefield 1: Orbit_GammaTempestAI_3 wins (30 vs 25)"",""Battlefield 2: Orbit_GammaTempestAI_3 wins (25 vs 15)"",""Battlefield 3: PatternHunter wins (30 vs 20)"",""Battlefield 4: Orbit_GammaTempestAI_3 wins (15 vs 5)"",""Battlefield 5: PatternHunter wins (25 vs 10)"","""",""=== Final Result ==="",""Winner: Orbit_GammaTempestAI_3"",""Battlefields Won: PatternHunter 2 - 3 Orbit_GammaTempestAI_3"",""Duration: 00:00:00.1440349""]"
﻿ColonelBlotto,PatternHunter,Orbit_Yossi_dummybot_4,Group B,2026-02-21T19:23:54.2736407Z,139,2,"[""=== Colonel Blotto Match: PatternHunter vs Orbit_Yossi_dummybot_4 ==="",""Battlefields: 5, Total Troops: 100"","""",""PatternHunter allocation: [15, 30, 25, 25, 5]"",""Orbit_Yossi_dummybot_4 allocation: [34, 33, 33, 0, 0]"","""",""Battlefield 1: Orbit_Yossi_dummybot_4 wins (34 vs 15)"",""Battlefield 2: Orbit_Yossi_dummybot_4 wins (33 vs 30)"",""Battlefield 3: Orbit_Yossi_dummybot_4 wins (33 vs 25)"",""Battlefield 4: PatternHunter wins (25 vs 0)"",""Battlefield 5: PatternHunter wins (5 vs 0)"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_dummybot_4"",""Battlefields Won: PatternHunter 2 - 3 Orbit_Yossi_dummybot_4"",""Duration: 00:00:00.1397522""]"
﻿ColonelBlotto,PatternHunter,Orbit_Yossi_winnerbot_18,Group B,2026-02-21T19:23:54.2736653Z,139,2,"[""=== Colonel Blotto Match: PatternHunter vs Orbit_Yossi_winnerbot_18 ==="",""Battlefields: 5, Total Troops: 100"","""",""PatternHunter allocation: [25, 25, 15, 30, 5]"",""Orbit_Yossi_winnerbot_18 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Orbit_Yossi_winnerbot_18 wins (31 vs 25)"",""Battlefield 2: Orbit_Yossi_winnerbot_18 wins (26 vs 25)"",""Battlefield 3: Orbit_Yossi_winnerbot_18 wins (21 vs 15)"",""Battlefield 4: PatternHunter wins (30 vs 16)"",""Battlefield 5: Orbit_Yossi_winnerbot_18 wins (6 vs 5)"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_winnerbot_18"",""Battlefields Won: PatternHunter 1 - 4 Orbit_Yossi_winnerbot_18"",""Duration: 00:00:00.1397234""]"
﻿ColonelBlotto,PatternHunter,Orbit_Yossi_winnerbot_19,Group B,2026-02-21T19:23:54.2736893Z,143,1,"[""=== Colonel Blotto Match: PatternHunter vs Orbit_Yossi_winnerbot_19 ==="",""Battlefields: 5, Total Troops: 100"","""",""PatternHunter allocation: [25, 5, 30, 25, 15]"",""Orbit_Yossi_winnerbot_19 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Orbit_Yossi_winnerbot_19 wins (31 vs 25)"",""Battlefield 2: Orbit_Yossi_winnerbot_19 wins (26 vs 5)"",""Battlefield 3: PatternHunter wins (30 vs 21)"",""Battlefield 4: PatternHunter wins (25 vs 16)"",""Battlefield 5: PatternHunter wins (15 vs 6)"","""",""=== Final Result ==="",""Winner: PatternHunter"",""Battlefields Won: PatternHunter 3 - 2 Orbit_Yossi_winnerbot_19"",""Duration: 00:00:00.1439330""]"
﻿ColonelBlotto,Orbit_GoldPhantomBeta_25,Orbit_GammaTempestAI_3,Group B,2026-02-21T19:23:54.2737973Z,139,3,"[""=== Colonel Blotto Match: Orbit_GoldPhantomBeta_25 vs Orbit_GammaTempestAI_3 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_GoldPhantomBeta_25 allocation: [30, 25, 20, 15, 10]"",""Orbit_GammaTempestAI_3 allocation: [30, 25, 20, 15, 10]"","""",""Battlefield 1: Draw (30 vs 30)"",""Battlefield 2: Draw (25 vs 25)"",""Battlefield 3: Draw (20 vs 20)"",""Battlefield 4: Draw (15 vs 15)"",""Battlefield 5: Draw (10 vs 10)"","""",""=== Final Result ==="",""Winner: Draw"",""Battlefields Won: Orbit_GoldPhantomBeta_25 0 - 0 Orbit_GammaTempestAI_3"",""Duration: 00:00:00.1395914""]"
﻿ColonelBlotto,Orbit_GoldPhantomBeta_25,Orbit_Yossi_dummybot_4,Group B,2026-02-21T19:23:54.2737206Z,143,2,"[""=== Colonel Blotto Match: Orbit_GoldPhantomBeta_25 vs Orbit_Yossi_dummybot_4 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_GoldPhantomBeta_25 allocation: [30, 25, 20, 15, 10]"",""Orbit_Yossi_dummybot_4 allocation: [34, 33, 33, 0, 0]"","""",""Battlefield 1: Orbit_Yossi_dummybot_4 wins (34 vs 30)"",""Battlefield 2: Orbit_Yossi_dummybot_4 wins (33 vs 25)"",""Battlefield 3: Orbit_Yossi_dummybot_4 wins (33 vs 20)"",""Battlefield 4: Orbit_GoldPhantomBeta_25 wins (15 vs 0)"",""Battlefield 5: Orbit_GoldPhantomBeta_25 wins (10 vs 0)"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_dummybot_4"",""Battlefields Won: Orbit_GoldPhantomBeta_25 2 - 3 Orbit_Yossi_dummybot_4"",""Duration: 00:00:00.1439165""]"
﻿ColonelBlotto,Orbit_GoldPhantomBeta_25,Orbit_Yossi_winnerbot_18,Group B,2026-02-21T19:23:54.2738044Z,135,2,"[""=== Colonel Blotto Match: Orbit_GoldPhantomBeta_25 vs Orbit_Yossi_winnerbot_18 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_GoldPhantomBeta_25 allocation: [30, 25, 20, 15, 10]"",""Orbit_Yossi_winnerbot_18 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Orbit_Yossi_winnerbot_18 wins (31 vs 30)"",""Battlefield 2: Orbit_Yossi_winnerbot_18 wins (26 vs 25)"",""Battlefield 3: Orbit_Yossi_winnerbot_18 wins (21 vs 20)"",""Battlefield 4: Orbit_Yossi_winnerbot_18 wins (16 vs 15)"",""Battlefield 5: Orbit_GoldPhantomBeta_25 wins (10 vs 6)"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_winnerbot_18"",""Battlefields Won: Orbit_GoldPhantomBeta_25 1 - 4 Orbit_Yossi_winnerbot_18"",""Duration: 00:00:00.1352935""]"
﻿ColonelBlotto,Orbit_GoldPhantomBeta_25,Orbit_Yossi_winnerbot_19,Group B,2026-02-21T19:23:54.2738908Z,139,2,"[""=== Colonel Blotto Match: Orbit_GoldPhantomBeta_25 vs Orbit_Yossi_winnerbot_19 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_GoldPhantomBeta_25 allocation: [30, 25, 20, 15, 10]"",""Orbit_Yossi_winnerbot_19 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Orbit_Yossi_winnerbot_19 wins (31 vs 30)"",""Battlefield 2: Orbit_Yossi_winnerbot_19 wins (26 vs 25)"",""Battlefield 3: Orbit_Yossi_winnerbot_19 wins (21 vs 20)"",""Battlefield 4: Orbit_Yossi_winnerbot_19 wins (16 vs 15)"",""Battlefield 5: Orbit_GoldPhantomBeta_25 wins (10 vs 6)"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_winnerbot_19"",""Battlefields Won: Orbit_GoldPhantomBeta_25 1 - 4 Orbit_Yossi_winnerbot_19"",""Duration: 00:00:00.1394835""]"
﻿ColonelBlotto,Orbit_GammaTempestAI_3,Orbit_Yossi_dummybot_4,Group B,2026-02-21T19:23:54.2739934Z,139,2,"[""=== Colonel Blotto Match: Orbit_GammaTempestAI_3 vs Orbit_Yossi_dummybot_4 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_GammaTempestAI_3 allocation: [30, 25, 20, 15, 10]"",""Orbit_Yossi_dummybot_4 allocation: [34, 33, 33, 0, 0]"","""",""Battlefield 1: Orbit_Yossi_dummybot_4 wins (34 vs 30)"",""Battlefield 2: Orbit_Yossi_dummybot_4 wins (33 vs 25)"",""Battlefield 3: Orbit_Yossi_dummybot_4 wins (33 vs 20)"",""Battlefield 4: Orbit_GammaTempestAI_3 wins (15 vs 0)"",""Battlefield 5: Orbit_GammaTempestAI_3 wins (10 vs 0)"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_dummybot_4"",""Battlefields Won: Orbit_GammaTempestAI_3 2 - 3 Orbit_Yossi_dummybot_4"",""Duration: 00:00:00.1393898""]"
﻿ColonelBlotto,Orbit_GammaTempestAI_3,Orbit_Yossi_winnerbot_18,Group B,2026-02-21T19:23:54.2740016Z,143,2,"[""=== Colonel Blotto Match: Orbit_GammaTempestAI_3 vs Orbit_Yossi_winnerbot_18 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_GammaTempestAI_3 allocation: [30, 25, 20, 15, 10]"",""Orbit_Yossi_winnerbot_18 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Orbit_Yossi_winnerbot_18 wins (31 vs 30)"",""Battlefield 2: Orbit_Yossi_winnerbot_18 wins (26 vs 25)"",""Battlefield 3: Orbit_Yossi_winnerbot_18 wins (21 vs 20)"",""Battlefield 4: Orbit_Yossi_winnerbot_18 wins (16 vs 15)"",""Battlefield 5: Orbit_GammaTempestAI_3 wins (10 vs 6)"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_winnerbot_18"",""Battlefields Won: Orbit_GammaTempestAI_3 1 - 4 Orbit_Yossi_winnerbot_18"",""Duration: 00:00:00.1436543""]"
﻿ColonelBlotto,Orbit_GammaTempestAI_3,Orbit_Yossi_winnerbot_19,Group B,2026-02-21T19:23:54.2741109Z,139,2,"[""=== Colonel Blotto Match: Orbit_GammaTempestAI_3 vs Orbit_Yossi_winnerbot_19 ==="",""Battlefields: 5, Total Troops: 100"","""",""Orbit_GammaTempestAI_3 allocation: [30, 25, 20, 15, 10]"",""Orbit_Yossi_winnerbot_19 allocation: [31, 26, 21, 16, 6]"","""",""Battlefield 1: Orbit_Yossi_winnerbot_19 wins (31 vs 30)"",""Battlefield 2: Orbit_Yossi_winnerbot_19 wins (26 vs 25)"",""Battlefield 3: Orbit_Yossi_winnerbot_19 wins (21 vs 20)"",""Battlefield 4: Orbit_Yossi_winnerbot_19 wins (16 vs 15)"",""Battlefield 5: Orbit_GammaTempestAI_3 wins (10 vs 6)"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_winnerbot_19"",""Battlefields Won: Orbit_GammaTempestAI_3 1 - 4 Orbit_Yossi_winnerbot_19"",""Duration: 00:00:00.1392727""]"
