GameType,PlayerA,PlayerB,Group,StartTimeUtc,DurationMs,MatchOutcome,SubActsJson
RPSLS,Orbit_IceShamanMK3_518,Orbit_PrimeBearOne_516,Group A,2026-02-21T22:08:17.5049922Z,1192,3,"[""=== RPSLS Match: Orbit_IceShamanMK3_518 vs Orbit_PrimeBearOne_516 ==="",""Max Rounds: 10"","""",""Round 1: Draw - Paper vs Paper - Score: 0-0"",""Round 2: Draw - Scissors vs Scissors - Score: 0-0"",""Round 3: Draw - Lizard vs Lizard - Score: 0-0"",""Round 4: Draw - Spock vs Spock - Score: 0-0"",""Round 5: Draw - Rock vs Rock - Score: 0-0"",""Round 6: Draw - Paper vs Paper - Score: 0-0"",""Round 7: Draw - Scissors vs Scissors - Score: 0-0"",""Round 8: Draw - Lizard vs Lizard - Score: 0-0"",""Round 9: Draw - Spock vs Spock - Score: 0-0"",""Round 10: Draw - Rock vs Rock - Score: 0-0"","""",""=== Final Result ==="",""Winner: Draw"",""Final Score: Orbit_IceShamanMK3_518 0 - 0 Orbit_PrimeBearOne_516"",""Duration: 00:00:01.1921794""]"
﻿RPSLS,Orbit_IceShamanMK3_518,Orbit_CosmicSpearDev_23,Group A,2026-02-21T22:08:17.5049920Z,1317,3,"[""=== RPSLS Match: Orbit_IceShamanMK3_518 vs Orbit_CosmicSpearDev_23 ==="",""Max Rounds: 10"","""",""Round 1: Draw - Paper vs Paper - Score: 0-0"",""Round 2: Draw - Scissors vs Scissors - Score: 0-0"",""Round 3: Draw - Lizard vs Lizard - Score: 0-0"",""Round 4: Draw - Spock vs Spock - Score: 0-0"",""Round 5: Draw - Rock vs Rock - Score: 0-0"",""Round 6: Draw - Paper vs Paper - Score: 0-0"",""Round 7: Draw - Scissors vs Scissors - Score: 0-0"",""Round 8: Draw - Lizard vs Lizard - Score: 0-0"",""Round 9: Draw - Spock vs Spock - Score: 0-0"",""Round 10: Draw - Rock vs Rock - Score: 0-0"","""",""=== Final Result ==="",""Winner: Draw"",""Final Score: Orbit_IceShamanMK3_518 0 - 0 Orbit_CosmicSpearDev_23"",""Duration: 00:00:01.3170551""]"
﻿RPSLS,Orbit_IceShamanMK3_518,Orbit_VioletAxe6000_502,Group A,2026-02-21T22:08:17.5049925Z,1177,3,"[""=== RPSLS Match: Orbit_IceShamanMK3_518 vs Orbit_VioletAxe6000_502 ==="",""Max Rounds: 10"","""",""Round 1: Draw - Paper vs Paper - Score: 0-0"",""Round 2: Draw - Scissors vs Scissors - Score: 0-0"",""Round 3: Draw - Lizard vs Lizard - Score: 0-0"",""Round 4: Draw - Spock vs Spock - Score: 0-0"",""Round 5: Draw - Rock vs Rock - Score: 0-0"",""Round 6: Draw - Paper vs Paper - Score: 0-0"",""Round 7: Draw - Scissors vs Scissors - Score: 0-0"",""Round 8: Draw - Lizard vs Lizard - Score: 0-0"",""Round 9: Draw - Spock vs Spock - Score: 0-0"",""Round 10: Draw - Rock vs Rock - Score: 0-0"","""",""=== Final Result ==="",""Winner: Draw"",""Final Score: Orbit_IceShamanMK3_518 0 - 0 Orbit_VioletAxe6000_502"",""Duration: 00:00:01.1770635""]"
﻿RPSLS,Orbit_IceShamanMK3_518,Orbit_OceanTrackerElite_512,Group A,2026-02-21T22:08:17.5050041Z,1335,3,"[""=== RPSLS Match: Orbit_IceShamanMK3_518 vs Orbit_OceanTrackerElite_512 ==="",""Max Rounds: 10"","""",""Round 1: Draw - Paper vs Paper - Score: 0-0"",""Round 2: Draw - Scissors vs Scissors - Score: 0-0"",""Round 3: Draw - Lizard vs Lizard - Score: 0-0"",""Round 4: Draw - Spock vs Spock - Score: 0-0"",""Round 5: Draw - Rock vs Rock - Score: 0-0"",""Round 6: Draw - Paper vs Paper - Score: 0-0"",""Round 7: Draw - Scissors vs Scissors - Score: 0-0"",""Round 8: Draw - Lizard vs Lizard - Score: 0-0"",""Round 9: Draw - Spock vs Spock - Score: 0-0"",""Round 10: Draw - Rock vs Rock - Score: 0-0"","""",""=== Final Result ==="",""Winner: Draw"",""Final Score: Orbit_IceShamanMK3_518 0 - 0 Orbit_OceanTrackerElite_512"",""Duration: 00:00:01.3352908""]"
﻿RPSLS,Orbit_IceShamanMK3_518,masterofdisasterbot,Group A,2026-02-21T22:08:17.5050277Z,1642,2,"[""=== RPSLS Match: Orbit_IceShamanMK3_518 vs masterofdisasterbot ==="",""Max Rounds: 10"","""",""Round 1: masterofdisasterbot (Lizard) beats Orbit_IceShamanMK3_518 (Paper) - Score: 0-1"",""Round 2: Orbit_IceShamanMK3_518 (Scissors) beats masterofdisasterbot (Lizard) - Score: 1-1"",""Round 3: masterofdisasterbot (Rock) beats Orbit_IceShamanMK3_518 (Lizard) - Score: 1-2"",""Round 4: Orbit_IceShamanMK3_518 (Spock) beats masterofdisasterbot (Scissors) - Score: 2-2"",""Round 5: Orbit_IceShamanMK3_518 (Rock) beats masterofdisasterbot (Lizard) - Score: 3-2"",""Round 6: Orbit_IceShamanMK3_518 (Paper) beats masterofdisasterbot (Rock) - Score: 4-2"",""Round 7: Draw - Scissors vs Scissors - Score: 4-2"",""Round 8: masterofdisasterbot (Rock) beats Orbit_IceShamanMK3_518 (Lizard) - Score: 4-3"",""Round 9: masterofdisasterbot (Paper) beats Orbit_IceShamanMK3_518 (Spock) - Score: 4-4"",""Round 10: masterofdisasterbot (Paper) beats Orbit_IceShamanMK3_518 (Rock) - Score: 4-5"","""",""=== Final Result ==="",""Winner: masterofdisasterbot"",""Final Score: Orbit_IceShamanMK3_518 4 - 5 masterofdisasterbot"",""Duration: 00:00:01.6425915""]"
﻿RPSLS,Orbit_IceShamanMK3_518,Orbit_Yossi_winnerbot_14,Group A,2026-02-21T22:08:17.5875330Z,1180,2,"[""=== RPSLS Match: Orbit_IceShamanMK3_518 vs Orbit_Yossi_winnerbot_14 ==="",""Max Rounds: 10"","""",""Round 1: Orbit_Yossi_winnerbot_14 (Scissors) beats Orbit_IceShamanMK3_518 (Paper) - Score: 0-1"",""Round 2: Orbit_Yossi_winnerbot_14 (Rock) beats Orbit_IceShamanMK3_518 (Scissors) - Score: 0-2"",""Round 3: Orbit_Yossi_winnerbot_14 (Rock) beats Orbit_IceShamanMK3_518 (Lizard) - Score: 0-3"",""Round 4: Orbit_Yossi_winnerbot_14 (Lizard) beats Orbit_IceShamanMK3_518 (Spock) - Score: 0-4"",""Round 5: Orbit_Yossi_winnerbot_14 (Paper) beats Orbit_IceShamanMK3_518 (Rock) - Score: 0-5"",""Round 6: Orbit_Yossi_winnerbot_14 (Scissors) beats Orbit_IceShamanMK3_518 (Paper) - Score: 0-6"",""Round 7: Orbit_Yossi_winnerbot_14 (Rock) beats Orbit_IceShamanMK3_518 (Scissors) - Score: 0-7"",""Round 8: Orbit_Yossi_winnerbot_14 (Rock) beats Orbit_IceShamanMK3_518 (Lizard) - Score: 0-8"",""Round 9: Orbit_Yossi_winnerbot_14 (Lizard) beats Orbit_IceShamanMK3_518 (Spock) - Score: 0-9"",""Round 10: Orbit_Yossi_winnerbot_14 (Paper) beats Orbit_IceShamanMK3_518 (Rock) - Score: 0-10"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_winnerbot_14"",""Final Score: Orbit_IceShamanMK3_518 0 - 10 Orbit_Yossi_winnerbot_14"",""Duration: 00:00:01.1809168""]"
﻿RPSLS,Orbit_IceShamanMK3_518,Orbit_Yossi_winnerbot_1,Group A,2026-02-21T22:08:17.5731137Z,1179,2,"[""=== RPSLS Match: Orbit_IceShamanMK3_518 vs Orbit_Yossi_winnerbot_1 ==="",""Max Rounds: 10"","""",""Round 1: Orbit_Yossi_winnerbot_1 (Scissors) beats Orbit_IceShamanMK3_518 (Paper) - Score: 0-1"",""Round 2: Orbit_Yossi_winnerbot_1 (Rock) beats Orbit_IceShamanMK3_518 (Scissors) - Score: 0-2"",""Round 3: Orbit_Yossi_winnerbot_1 (Rock) beats Orbit_IceShamanMK3_518 (Lizard) - Score: 0-3"",""Round 4: Orbit_Yossi_winnerbot_1 (Lizard) beats Orbit_IceShamanMK3_518 (Spock) - Score: 0-4"",""Round 5: Orbit_Yossi_winnerbot_1 (Paper) beats Orbit_IceShamanMK3_518 (Rock) - Score: 0-5"",""Round 6: Orbit_Yossi_winnerbot_1 (Scissors) beats Orbit_IceShamanMK3_518 (Paper) - Score: 0-6"",""Round 7: Orbit_Yossi_winnerbot_1 (Rock) beats Orbit_IceShamanMK3_518 (Scissors) - Score: 0-7"",""Round 8: Orbit_Yossi_winnerbot_1 (Rock) beats Orbit_IceShamanMK3_518 (Lizard) - Score: 0-8"",""Round 9: Orbit_Yossi_winnerbot_1 (Lizard) beats Orbit_IceShamanMK3_518 (Spock) - Score: 0-9"",""Round 10: Orbit_Yossi_winnerbot_1 (Paper) beats Orbit_IceShamanMK3_518 (Rock) - Score: 0-10"","""",""=== Final Result ==="",""Winner: Orbit_Yossi_winnerbot_1"",""Final Score: Orbit_IceShamanMK3_518 0 - 10 Orbit_Yossi_winnerbot_1"",""Duration: 00:00:01.1792619""]"
﻿RPSLS,Orbit_IceShamanMK3_518,QuantumStrike,Group A,2026-02-21T22:08:17.5731504Z,1273,1,"[""=== RPSLS Match: Orbit_IceShamanMK3_518 vs QuantumStrike ==="",""Max Rounds: 10"","""",""Round 1: QuantumStrike (Lizard) beats Orbit_IceShamanMK3_518 (Paper) - Score: 0-1"",""Round 2: Orbit_IceShamanMK3_518 (Scissors) beats QuantumStrike (Lizard) - Score: 1-1"",""Round 3: QuantumStrike (Rock) beats Orbit_IceShamanMK3_518 (Lizard) - Score: 1-2"",""Round 4: Orbit_IceShamanMK3_518 (Spock) beats QuantumStrike (Rock) - Score: 2-2"",""Round 5: QuantumStrike (Spock) beats Orbit_IceShamanMK3_518 (Rock) - Score: 2-3"",""Round 6: QuantumStrike (Scissors) beats Orbit_IceShamanMK3_518 (Paper) - Score: 2-4"",""Round 7: Draw - Scissors vs Scissors - Score: 2-4"",""Round 8: Orbit_IceShamanMK3_518 (Lizard) beats QuantumStrike (Spock) - Score: 3-4"",""Round 9: Orbit_IceShamanMK3_518 (Spock) beats QuantumStrike (Scissors) - Score: 4-4"",""Round 10: Orbit_IceShamanMK3_518 (Rock) beats QuantumStrike (Lizard) - Score: 5-4"","""",""=== Final Result ==="",""Winner: Orbit_IceShamanMK3_518"",""Final Score: Orbit_IceShamanMK3_518 5 - 4 QuantumStrike"",""Duration: 00:00:01.2737333""]"
